id,data
conga-QA7slashi-x6414RE-4G eMMC32,"{'name': 'CongaQA Qseven Module', 'manufacturer': 'Congatec', 'form_factor': 'Qseven Form Factor, 70mm x 70mm', 'processor': 'Intel Atom x6000E Series, Intel Pentium, Intel Celeron J/N Series', 'core_count': 'Dual-core, Quad-core', 'processor_tdp': '6W, 9W, 12W', 'memory': 'Up to 16GB onboard LPDDR4x-4267 MT/s', 'io': '1x Intel GbE TSN, 2x USB 3.1 Gen 2, 1x USB 2.0, 2x SATA III, 1x SDIO, 4x PCIe Gen 3, I2C Bus, SMBus, SPI, UART, CAN, LPC', 'operating_system': 'Microsoft Windows, Microsoft Windows IoT Enterprise, Linux, Yocto Project, Android, RTS Hypervisor', 'environmentals': 'Commercial: 0°C to 60°C, Industrial: -40°C to 85°C, Storage Temperature: -40°C to 85°C, Humidity: 93% r.H. non-cond.', 'certifications': 'Not available', 'short_summary': 'High-performance Qseven module with Intel Atom x6000E, Intel Pentium, and Intel Celeron J/N Series processors, supporting industrial temperature ranges and advanced I/O interfaces.', 'full_summary': 'The congaQA Qseven module is designed for high performance and reliability, featuring Intel Atom x6000E, Intel Pentium, and Intel Celeron J/N Series processors. It supports industrial temperature ranges, advanced I/O interfaces, and is compliant with Qseven Spec Rev 2.1. The module offers up to 16GB onboard LPDDR4x memory and various storage options, making it suitable for a wide range of embedded applications.', 'full_product_description': 'The congaQA Qseven module from Congatec is a versatile and high-performance solution for embedded applications. It features Intel Atom x6000E, Intel Pentium, and Intel Celeron J/N Series processors, providing robust processing power and Intel UHD Graphics Gen 11 LP. The module supports up to 16GB onboard LPDDR4x-4267 MT/s memory and offers a variety of I/O interfaces including Intel GbE TSN, USB 3.1 Gen 2, SATA III, SDIO, PCIe Gen 3, and more. It is designed to operate in both commercial and industrial temperature ranges, ensuring reliability in harsh environments. The congaQA module is compliant with Qseven Spec Rev 2.1 and includes features like congatec Board Controller, Embedded BIOS with UEFI firmware, and support for multiple operating systems including Windows, Linux, and Android.'}"
ITA-5710-00A1E,"{'name': 'ITA Series IPC', 'manufacturer': 'Advantech', 'form_factor': 'W 240 x H 60 x D 150 mm', 'processor': 'Intel Atom D510', 'core_count': 'Not available', 'processor_tdp': '35W', 'memory': 'Onboard 2GB DDR2', 'io': '2x GigaLAN, 4x USB, Dual Display, VGA, 2x Serial ports RS232, Audio, GPIO, Power, Ethernet', 'operating_system': 'Not available', 'environmentals': 'Operating temperature: 0°C to 50°C', 'certifications': 'EN 55022, Class A', 'short_summary': 'ITA Series IPC with Intel Atom D510 processor, fanless, compact system, dual display, and multiple I/O interfaces.', 'full_summary': 'The ITA Series IPC features an Intel Atom D510 processor, fanless design, compact form factor, dual display capability, and multiple I/O interfaces including GigaLAN, USB, VGA, serial ports, and audio. It is compliant with EN 55022 Class A standards and operates within a temperature range of 0°C to 50°C.', 'full_product_description': 'The ITA Series IPC is a fanless, compact system powered by an Intel Atom D510 processor. It includes 2GB of onboard DDR2 memory and supports dual display modes with resolutions up to 1920x1080. The system offers extensive I/O options including 2x GigaLAN, 4x USB, VGA, 2x serial ports RS232, audio, GPIO, and power interfaces. It is designed to operate in temperatures ranging from 0°C to 50°C and complies with EN 55022 Class A standards. The system dimensions are W 240 x H 60 x D 150 mm, and it is equipped with various expansion slots including miniPCIe, PCI, and PCIe x1 slots.'}"
KIT-18441,"{'name': 'MyoWare Muscle Sensor Development Kit', 'manufacturer': 'Advancer Technologies', 'form_factor': 'Arduino-compatible shield', 'processor': 'ESP32', 'core_count': 'Not available', 'processor_tdp': 'Not available', 'memory': 'Not available', 'io': 'TRS 3.5mm Cable, USB A to C Cable', 'operating_system': 'Not available', 'environmentals': 'Not available', 'certifications': 'ROHS', 'short_summary': 'The MyoWare Muscle Sensor Development Kit is an Arduino-compatible, all-in-one electromyography (EMG) sensor kit designed to measure muscle activity.', 'full_summary': 'The MyoWare Muscle Sensor Development Kit is an Arduino-compatible, all-in-one electromyography (EMG) sensor kit that provides various boards from the MyoWare ecosystem to test different configurations and applications. It includes a redesigned MyoWare Muscle Sensor with an upgraded chipset for improved performance and reliability.', 'full_product_description': 'The MyoWare Muscle Sensor Development Kit is an Arduino-compatible, all-in-one electromyography (EMG) sensor kit that provides various boards from the MyoWare ecosystem to test different configurations and applications. Depending on the configuration, you can visualize muscle action using the MyoWare LED Shield or read the analog output using an Arduino-compatible microcontroller. The kit includes a mini screwdriver, USB A to C cable, MyoWare Reference Cable, TRS 3.5mm cable, and various shields and sensors. The MyoWare Muscle Sensor included in the kit has been redesigned with a new, easy-to-use compact design and upgraded chipset for improved performance and reliability. The sensor measures muscle activity by detecting the electric potential of muscles, commonly referred to as surface electromyography (sEMG). The innovative connector system eliminates the need for solder connections, making it easy to snap shields together and connect to microcontrollers. This product is a collaboration with Brian Kaminski from Advancer Technologies, and a portion of sales goes back to product support and continued development.'}"
PR100370,"{'name': 'RevPi Connect S', 'manufacturer': 'Kunbus GmbH', 'form_factor': 'DIN rail housing, Polycarbonate, H x W x D x x mm', 'processor': 'Broadcom BCM quad-core Arm Cortex-A', 'core_count': '4', 'processor_tdp': 'Not available', 'memory': '1 GB LPDDR', 'io': '2 x USB A, 2 x RJ45 Ethernet, 1 x RS485 screw-type terminal, 1 x MicroUSB, 1 x Micro HDMI, 1 x PiBridge system bus, 1 x ConBridge system bus, 1 x 2-pole screw-type terminal relay contact signal input, 1 x 2-pole screw-type terminal power supply', 'operating_system': 'customized version of Raspberry Pi OS', 'environmentals': 'Operating temperature: -40°C to 55°C, Storage temperature: -40°C to 85°C, Humidity: 93% non-condensing', 'certifications': 'RoHS conformity, CE conformity, UL certification (UL File No. E494534)', 'short_summary': 'RevPi Connect S is a DIN rail housing industrial computer with a Broadcom BCM quad-core Arm Cortex-A processor, 1 GB LPDDR memory, and multiple I/O interfaces.', 'full_summary': 'RevPi Connect S is an industrial computer designed for DIN rail housing. It features a Broadcom BCM quad-core Arm Cortex-A processor, 1 GB LPDDR memory, and a variety of I/O interfaces including USB, Ethernet, RS485, MicroUSB, Micro HDMI, PiBridge, and ConBridge system buses. It is built with a polycarbonate housing and supports operating temperatures from -40°C to 55°C.', 'full_product_description': 'RevPi Connect S is an advanced industrial computer designed for DIN rail housing. It is equipped with a Broadcom BCM quad-core Arm Cortex-A processor clocked at 1.2 GHz and 1 GB LPDDR memory. The device includes multiple I/O interfaces such as 2 x USB A, 2 x RJ45 Ethernet with separate MAC addresses, 1 x RS485 screw-type terminal, 1 x MicroUSB for image transfer, 1 x Micro HDMI supporting 4K, 1 x PiBridge system bus, 1 x ConBridge system bus, and 2-pole screw-type terminals for relay contact signal input and power supply. The housing is made of polycarbonate and measures H x W x D x x mm. It supports an operating temperature range of -40°C to 55°C and a storage temperature range of -40°C to 85°C with 93% non-condensing humidity. The device is RoHS and CE compliant and has UL certification (UL File No. E494534).'}"
IMB-H810-ECO-R11,"{'name': 'Single Board Computer', 'manufacturer': 'IEI', 'form_factor': 'microATX', 'processor': 'Intel Core i3/i5/i7, Pentium, Celeron', 'core_count': 'Up to 16 Cores', 'processor_tdp': 'Not available', 'memory': 'Dual-channel DDR3/DDR3L 1600 MHz, up to 32 GB', 'io': 'USB 3.0, USB 2.0, SATA 6 Gb/s, PCIe, COM, LPT, HDMI, DVI, VGA, LAN, Audio', 'operating_system': 'Not available', 'environmentals': 'Operating Temperature: 0°C to 60°C, Storage Temperature: -20°C to 70°C, Operating Humidity: 5% to 95% non-condensing', 'certifications': 'CE, FCC compliant', 'short_summary': 'IEI microATX motherboard supporting Intel Core i3/i5/i7, Pentium, Celeron CPUs with dual-channel DDR3/DDR3L memory, multiple I/O interfaces, and environmental resilience.', 'full_summary': 'The IEI microATX motherboard supports Intel Core i3/i5/i7, Pentium, and Celeron CPUs, offering dual-channel DDR3/DDR3L memory up to 32 GB. It features a variety of I/O interfaces including USB 3.0, USB 2.0, SATA 6 Gb/s, PCIe, COM, LPT, HDMI, DVI, VGA, LAN, and Audio. The board is designed for industrial applications with environmental specifications of operating temperatures from 0°C to 60°C and storage temperatures from -20°C to 70°C, along with operating humidity from 5% to 95% non-condensing. It is CE and FCC compliant.', 'full_product_description': 'The IEI microATX motherboard, model IMB-H610, supports Intel Core i3/i5/i7, Pentium, and Celeron processors with the Intel H610 chipset. It features dual-channel DDR3/DDR3L 1600 MHz memory, supporting up to 32 GB. The motherboard includes a variety of I/O interfaces such as USB 3.0, USB 2.0, SATA 6 Gb/s, PCIe, COM, LPT, HDMI, DVI, VGA, LAN, and Audio. It supports dual independent displays and offers advanced graphics capabilities with Intel HD Graphics Gen 9. The board is designed for industrial applications, with robust environmental specifications including an operating temperature range of 0°C to 60°C, storage temperature range of -20°C to 70°C, and operating humidity from 5% to 95% non-condensing. The product is CE and FCC compliant, ensuring high standards of quality and safety.'}"
B002-DV1AC8-N4,"{'name': 'Secure KVM Switch', 'manufacturer': 'Eaton', 'form_factor': 'Desktop', 'processor': 'Not available', 'core_count': 'Not available', 'processor_tdp': 'Not available', 'memory': 'Not available', 'io': 'DVI, USB, 3.5mm stereo audio', 'operating_system': 'Any major operating system', 'environmentals': 'Operating Temperature Range: 32-104°F (0-40°C), Storage Temperature Range: -4-140°F (-20-60°C), Relative Humidity: 0-80% Non-Condensing', 'certifications': 'NIAP PP, RoHS, CE, UKCA, FCC, TAA', 'short_summary': 'Secure KVM switch with NIAP certification, supporting DVI and USB interfaces, ideal for high-security environments.', 'full_summary': 'The Secure KVM Switch is a NIAP-certified device that allows secure access to multiple computers from a single console. It supports DVI and USB interfaces and is designed for environments requiring high security, such as government, military, finance, education, and healthcare. The switch ensures data integrity and prevents unauthorized data transfer between connected computers.', 'full_product_description': ""The Secure KVM Switch (Model BDVACN) is designed to provide secure access to multiple computers from a single console, protecting data from accidental or unauthorized transfer. It features DVI and USB interfaces, supports high-definition video resolutions up to 1920x1200 at 60Hz, and includes a Common Access Card (CAC) port for biometric and smart card readers. The switch is NIAP-certified and complies with the Federal Trade Agreements Act (TAA), making it suitable for GSA Schedule purchases. It includes advanced security features such as anti-tampering protection, constant keyboard and mouse emulation, and secure video emulation. The package includes the KVM switch, an external power supply with interchangeable heads, and an owner's manual.""}"
8MNANOD3L-EVK,"{'name': 'IMX M Nano Applications Processor', 'manufacturer': 'NXP', 'form_factor': '14 mm x 14 mm, 9 mm x 9 mm packages', 'processor': 'Quad/Dual/Single Core Arm Cortex-A', 'core_count': 'Up to 4 cores', 'processor_tdp': 'less than 2W', 'memory': 'LPDDR4, DDR4, DDR3L', 'io': 'MIPI-DSI, MIPI-CSI, SDIO, USB, Gigabit Ethernet, UART, I2C, SPI', 'operating_system': 'Linux, FreeRTOS, Android', 'environmentals': 'Industrial: -40°C to 105°C Tj, Consumer: 0°C to 95°C Tj', 'certifications': 'Qualified for commercial and industrial level', 'short_summary': 'The iMX M Nano family of applications processors offers scalable, versatile, and affordable performance for smart, connected, and power-efficient devices.', 'full_summary': ""The iMX M Nano family of applications processors provides scalable performance with quad, dual, and single core Arm Cortex-A offerings. It supports high-performance compute, advanced audio processing, and intelligence at the edge with a variety of connectivity options. The processors are designed for power efficiency and longevity, backed by NXP's product longevity program."", 'full_product_description': ""The iMX M Nano family applications processors provide affordable performance for smart, connected, and power-efficient devices requiring graphics, vision, voice control, intelligent sensing, and general-purpose processing. The processors offer scalable performance with quad, dual, and single core Arm Cortex-A options, and optional 3D GPU for higher graphics performance. They support a variety of connectivity options including MIPI-DSI, MIPI-CSI, SDIO, USB, and Gigabit Ethernet. The processors are designed for power efficiency with advanced LPC FinFET process and are backed by NXP's product longevity program. They are available in 14 mm x 14 mm and 9 mm x 9 mm packages, with comprehensive software support including Linux, FreeRTOS, and Android.""}"
IW-G27S-SCQM-4L004G-E016G-BIC,"{'name': 'IMX Quad Max Quad Plus Picoitx Sbc', 'manufacturer': 'Iwave Systems', 'form_factor': '100 mm x 72 mm', 'processor': 'IMX QuadMax', 'core_count': '6', 'processor_tdp': 'Not available', 'memory': 'Up to 8 GB LPDDR4, 16 GB eMMC', 'io': 'Dual Gigabit Ethernet, USB 3.0, USB 2.0, HDMI, PCIe, MIPI CSI, MIPI DSI, LVDS, CAN, UART, SPI, I2C, GPIO', 'operating_system': 'Linux, Android Pie, QNX', 'environmentals': 'Operating Temperature: -40°C to 85°C', 'certifications': 'RoHS, REACH Compliance', 'short_summary': 'The IMX Quad Max Quad Plus PicoITX SBC is a high-performance single board computer designed for complex consumer, medical, and industrial embedded computing applications.', 'full_summary': 'The IMX Quad Max Quad Plus PicoITX SBC integrates Dual Cortex-A72, Quad Cortex-A53 Cores, Dual GPU systems, and a 4K H.265 capable VPU. It features dual failover-ready display controllers, dual Gigabit Ethernet, USB hub, IEEE 802.11 a/b/g/n/ac WiFi, and Bluetooth module. This board offers maximum performance and higher efficiency for complex consumer, medical, and industrial embedded computing applications.', 'full_product_description': 'The IMX Quad Max Quad Plus PicoITX SBC integrates Dual Cortex-A72, Quad Cortex-A53 Cores, Dual GPU systems, and a 4K H.265 capable VPU. It features dual failover-ready display controllers, dual Gigabit Ethernet, USB hub, IEEE 802.11 a/b/g/n/ac WiFi, and Bluetooth module. This board offers maximum performance and higher efficiency for complex consumer, medical, and industrial embedded computing applications. With a compact 100 mm x 72 mm PicoITX form factor, the SBC is highly packed with necessary onboard connectors. It supports up to 8 GB LPDDR4 memory, 16 GB eMMC storage, and various I/O interfaces including HDMI, PCIe, MIPI CSI, MIPI DSI, LVDS, CAN, UART, SPI, I2C, and GPIO. The operating temperature range is -40°C to 85°C, and it is compliant with RoHS and REACH standards. The board supports Linux, Android Pie, and QNX operating systems.'}"
2202525,"{'name': 'BC Devkit Kmgy', 'manufacturer': 'Phoenix Contact', 'form_factor': 'DIN rail housing, Width: Not available, Height: Not available, Depth: Not available', 'processor': 'Not available', 'core_count': 'Not available', 'processor_tdp': 'Not available', 'memory': 'Not available', 'io': 'PCB terminal blocks, MKDS, Screw connection', 'operating_system': 'Not available', 'environmentals': 'Ambient temperature operation: -40°C to 105°C, Max IP code: IP20', 'certifications': 'EU RoHS, China RoHS, EU REACH', 'short_summary': 'BC Devkit Kmgy is a stackable housing set for DIN rail use, compliant with various environmental and safety standards.', 'full_summary': 'The BC Devkit Kmgy is a stackable housing set designed for use in distribution boards according to DIN standards. It includes various components such as PCB terminal blocks and bus connectors, and meets EU RoHS, China RoHS, and EU REACH standards.', 'full_product_description': 'The BC Devkit Kmgy housing set from Phoenix Contact is designed for use in distribution boards in accordance with DIN standards. The set includes a lower housing part in black and an upper housing part in light grey, both made of polycarbonate with a flammability rating of UL 94 V0. The housing features ventilation openings and is suitable for ambient temperatures ranging from -40°C to 105°C. It also includes PCB terminal blocks with screw connections and optional bus connectors for DIN rail mounting. The product complies with EU RoHS, China RoHS, and EU REACH standards.'}"
Express-ID7-D-1712TR,"{'name': 'ExpressID COM Express Basic Size Type Module', 'manufacturer': 'ADLINK Technology', 'form_factor': 'Basic size 125mm x 95mm', 'processor': 'Intel Xeon D', 'core_count': '10', 'processor_tdp': '65W - 100W', 'memory': 'Triple channel 2933 MT/s ECC/non-ECC DDR4 memory, up to 128GB, four SODIMM sockets', 'io': '4x USB 3.0, 8x USB 2.0, 4x SATA 6Gb/s, PCIe Gen 3 lanes, PCIe Gen 4 lanes, 2x 10G Ethernet, 1x GbE connection', 'operating_system': 'Windows Server, Windows IoT Enterprise LTSC, Yocto Linux, VxWorks', 'environmentals': 'Operating Temperature: -40°C to 85°C (Extreme Rugged), Storage Temperature: -40°C to 85°C, Humidity: 95% RH operating non-condensing, Shock: IEC 60068-2-27, Vibration: IEC 60068-2-64, MIL-STD-810F', 'certifications': 'Not available', 'short_summary': 'ExpressID COM Express Basic Size Type Module with Intel Xeon D SoC, supporting up to 128GB DDR4 memory, multiple I/O interfaces, and extreme rugged operating temperatures.', 'full_summary': 'The ExpressID COM Express Basic Size Type Module features the new generation Intel Xeon D SoC, supporting AVX-512, VNNI for AI inference, and data analysis. It offers up to 128GB DDR4 memory, multiple I/O interfaces including PCIe Gen 3 and Gen 4 lanes, USB, SATA, and Ethernet. The module is designed for extreme rugged environments with operating temperatures ranging from -40°C to 85°C.', 'full_product_description': 'The ExpressID COM Express Basic Size Type Module from ADLINK Technology is equipped with the new generation Intel Xeon D processor, formerly known as Ice Lake-D. It supports advanced features such as AVX-512, VNNI for AI inference, and data analysis. The module can accommodate up to 128GB of triple-channel DDR4 memory with ECC/non-ECC support, distributed across four SODIMM sockets. It provides extensive I/O options including 4x USB 3.0, 8x USB 2.0, 4x SATA 6Gb/s, and multiple PCIe Gen 3 and Gen 4 lanes. Networking capabilities include 2x 10G Ethernet and 1x GbE connection. The module is built to withstand extreme rugged conditions with an operating temperature range of -40°C to 85°C, making it suitable for harsh industrial environments. Additional features include support for various operating systems such as Windows Server, Windows IoT Enterprise LTSC, Yocto Linux, and VxWorks. The module also includes advanced security and management features, making it a versatile solution for a wide range of applications.'}"
conga-TCA7slashi-x6414RE,"{'name': 'Conga TCA', 'manufacturer': 'Congatec', 'form_factor': 'COM Express Compact Type 95 x 95 mm', 'processor': 'Intel Atom xE Series, Intel Pentium, Intel Celeron J/N Series', 'core_count': 'Up to 4 cores', 'processor_tdp': '6W to 12W', 'memory': 'DDR4 SODIMM, up to 32GB, 3200 MT/s', 'io': '2x SO-DIMM socket, dual channel DDR4, Intel GbE TSN support, 4x PCIe Gen3, 4x USB 3.1, 8x USB 2.0, 2x SATA III, 2x UART, CAN, GPIO, I2C Bus, SMBus, SPI, LPC', 'operating_system': 'Microsoft Windows 10 IoT Enterprise, Linux, Yocto, RTS Real-Time Hypervisor', 'environmentals': 'Commercial: 0°C to 60°C, Industrial: -40°C to 85°C, Humidity: 93% r.H. non-condensing', 'certifications': 'Not available', 'short_summary': 'COM Express Compact module with Intel Atom xE, Pentium, and Celeron processors, supporting up to 32GB DDR4 memory and various I/O interfaces.', 'full_summary': 'The Congatec Conga TCA is a COM Express Compact module featuring Intel Atom xE, Pentium, and Celeron processors. It supports up to 32GB DDR4 memory, offers a range of I/O interfaces including PCIe, USB, SATA, UART, CAN, GPIO, and more. It is suitable for both commercial and industrial applications with operating temperature ranges from 0°C to 60°C and -40°C to 85°C respectively.', 'full_product_description': 'The Congatec Conga TCA is a versatile COM Express Compact module designed for high performance and reliability. It features Intel Atom xE, Pentium, and Celeron processors, providing up to 4 cores and a TDP range of 6W to 12W. The module supports up to 32GB of DDR4 SODIMM memory with speeds up to 3200 MT/s. It offers extensive I/O options including 4x PCIe Gen3, 4x USB 3.1, 8x USB 2.0, 2x SATA III, 2x UART, CAN, GPIO, I2C Bus, SMBus, SPI, and LPC. The Conga TCA is compatible with multiple operating systems including Microsoft Windows 10 IoT Enterprise, Linux, Yocto, and RTS Real-Time Hypervisor. It is designed to operate in both commercial (0°C to 60°C) and industrial (-40°C to 85°C) environments, making it suitable for a wide range of applications.'}"
102060065,"{'name': 'Rock Model C', 'manufacturer': 'Linaro', 'form_factor': '90mm x 60mm', 'processor': 'Rockchip RK3399', 'core_count': '6', 'processor_tdp': 'Not available', 'memory': '2GB, 4GB, 8GB LPDDR4', 'io': '2x USB 2.0 host type A, 1x USB 3.0 OTG type A, 1x USB type C host, 1x HDMI Type A, 1x MIPI DSI, 1x MIPI CSI, Ethernet Port, Wireless WLAN 802.11ac/b/g/n, Bluetooth 4.2', 'operating_system': 'AOSP, Debian, Ubuntu, Fedora, LibreELEC, Lakka, FlintOS', 'environmentals': 'Not available', 'certifications': 'Not available', 'short_summary': 'Rock Model C is a versatile single-board computer featuring a Rockchip RK3399 processor, multiple memory options, and extensive I/O interfaces.', 'full_summary': 'Rock Model C is a high-performance single-board computer designed by Linaro. It features a Rockchip RK3399 SoC with a dual-core ARM Cortex-A72 and a quad-core ARM Cortex-A53, up to 8GB of LPDDR4 RAM, and a variety of I/O interfaces including USB, HDMI, Ethernet, and wireless connectivity. It supports multiple operating systems such as AOSP, Debian, Ubuntu, and more.', 'full_product_description': 'The Rock Model C by Linaro is a powerful single-board computer equipped with a Rockchip RK3399 processor, offering a dual-core ARM Cortex-A72 and a quad-core ARM Cortex-A53. It comes with memory options of 2GB, 4GB, or 8GB LPDDR4. The board includes a range of I/O interfaces such as 2x USB 2.0 host type A, 1x USB 3.0 OTG type A, 1x USB type C host, 1x HDMI Type A, 1x MIPI DSI, 1x MIPI CSI, Ethernet Port, Wireless WLAN 802.11ac/b/g/n, and Bluetooth 4.2. It supports various operating systems including AOSP, Debian, Ubuntu, Fedora, LibreELEC, Lakka, and FlintOS. The board is designed for versatility and can be used in a wide range of applications from consumer electronics to IoT projects.'}"
D:\mouser\mouser_devkit\ESP8684-DevKitC-02C-N4,"{'name': 'ESPDevKitC', 'manufacturer': 'Espressif', 'form_factor': 'Small-sized development board', 'processor': 'ESP-WROOM-32', 'core_count': 'Not available', 'processor_tdp': 'Not available', 'memory': '4 MB in-package flash', 'io': 'Most GPIO pins broken out to pin headers, MicroUSB port, USB-to-UART bridge', 'operating_system': 'FreeRTOS, ESP-IDF', 'environmentals': 'Not available', 'certifications': 'Qualified by Amazon Web Services (AWS)', 'short_summary': 'The ESPDevKitC is an entry-level development board based on the ESP-WROOM-32 module, integrating complete WiFi and Bluetooth LE functions.', 'full_summary': 'The ESPDevKitC is an entry-level development board based on the ESP-WROOM-32 module, integrating complete WiFi and Bluetooth LE functions. It features 4 MB in-package flash and most GPIO pins are broken out to pin headers for easy interfacing. The board can be powered via MicroUSB port and includes a USB-to-UART bridge for communication.', 'full_product_description': 'The ESPDevKitC is an entry-level development board based on the ESP-WROOM-32 module, which integrates complete WiFi and Bluetooth LE functions. It includes 4 MB in-package flash memory. Most GPIO pins of the module are broken out to pin headers on both sides of the board for easy interfacing. Developers can connect peripherals with jumper wires or mount the ESPDevKitC on a breadboard. The board can be powered via a MicroUSB port, which also serves as a communication interface through a USB-to-UART bridge. The board includes various components such as a power regulator, power-on LED, boot button, reset button, and RGB LED. The ESPDevKitC supports ESP-AT software, providing a set of AT commands for wireless connectivity features without the need for embedded application development.'}"
CC-MX-JN58-Z1,"{'name': 'Connectcore Ul', 'manufacturer': 'Digi International', 'form_factor': 'Stamp-sized, 29 mm x 29 mm x 3.75 mm', 'processor': 'NXP i.MX UL ARM Cortex-A7 528 MHz', 'core_count': '1', 'processor_tdp': 'Not available', 'memory': 'Up to 1 GB SLC NAND, Up to 1 GB DDR3', 'io': 'Dual Ethernet, USB OTG, UART, SPI, I2C, GPIO, SD/MMC, CAN, LCD, CSI, PWM, ADC', 'operating_system': 'Linux', 'environmentals': 'Operating Temperature: -40°C to 85°C, Storage Temperature: -50°C to 125°C, Relative Humidity: 5% to 90% non-condensing', 'certifications': 'FCC Part 15 Class B, EN 55032 Class B, EN 55024, ICES-003 Class B, VCCI Class II, AS/NZS CISPR 32, UL/UR equivalent, IEC 60068-2-1, IEC 60068-2-2, IEC 60068-2-6, IEC 60068-2-27, IEC 60068-2-64, IEC 60068-2-78', 'short_summary': 'The Digi ConnectCore UL is a secure, cost-effective, stamp-sized System-on-Module based on the NXP i.MX UL processor, offering dual Ethernet, Wi-Fi, and Bluetooth connectivity.', 'full_summary': 'The Digi ConnectCore UL module delivers a secure, extremely cost-effective connected System-on-Module platform that is slightly bigger than a postage stamp. It features a patent-pending Digi SMTplus surface mount form factor, dual Ethernet, pre-certified dual-band Wi-Fi (a/b/g/n/ac), and Bluetooth connectivity. Built on the NXP i.MX UL application processor, it integrates Digi TrustFence for embedded device security and provides complete Linux software support.', 'full_product_description': ""The Digi ConnectCore UL module is an intelligent communication engine for today's secure connected devices. It seamlessly integrates dual Ethernet, pre-certified dual-band Wi-Fi (a/b/g/n/ac), and Bluetooth connectivity. The module features a patent-pending Digi SMTplus surface mount form factor, allowing for simplified design integration with edge-castellated SMT technology and a versatile LGA option. Built on the NXP i.MX UL application processor, it includes Digi TrustFence for embedded device security and offers complete Linux software support. The module supports up to 1 GB SLC NAND and up to 1 GB DDR3 memory, and provides a wide range of I/O interfaces including USB OTG, UART, SPI, I2C, GPIO, SD/MMC, CAN, LCD, CSI, PWM, and ADC. It is designed for industrial applications with an operating temperature range of -40°C to 85°C and storage temperature range of -50°C to 125°C. The module is certified for various international standards including FCC, EN, ICES, VCCI, and UL/UR equivalent.""}"
conga-PA7slashi-x6425RE-8G eMMC64,"{'name': 'Congapa', 'manufacturer': 'Congatec', 'form_factor': 'PicoITX, 100 x 72 mm', 'processor': 'Intel Atom x6000E Series, Intel Pentium, Intel Celeron J/N Series', 'core_count': 'Dual-core, Quad-core', 'processor_tdp': '10W', 'memory': 'LPDDR4x, up to 16 GB', 'io': '2x LAN Gbit, 1x USB 3.1 Gen 1 Type-C, 2x USB 2.0, 1x DisplayPort, 1x eDP, 1x LVDS, 1x Audio Connector, 1x COM RS232, 1x Fan Connector, 1x Feature Connector, 1x M.2 Key B, 1x M.2 Key E', 'operating_system': 'Microsoft Windows, Microsoft Windows IoT Enterprise, Linux, Android, Yocto, RTS Hypervisor', 'environmentals': 'Commercial: 0°C to 60°C, Industrial: -40°C to 85°C, Humidity: Operating 10% to 90% rH non-condensing, Storage 5% to 95% rH non-condensing', 'certifications': 'Not available', 'short_summary': 'PicoITX Single Board Computer with Intel Atom x6000E, Intel Pentium, and Intel Celeron J/N Series processors, featuring high performance and various I/O options.', 'full_summary': 'The congaPA is a PicoITX Single Board Computer based on Intel Atom x6000E Series, Intel Pentium, and Intel Celeron J/N Series processors. It offers high performance with Intel UHD Graphics Gen 11 and supports up to 16 GB LPDDR4x memory. The board includes various I/O options such as LAN, USB, DisplayPort, eDP, LVDS, and audio connectors. It is suitable for both commercial and industrial applications with operating temperature ranges from 0°C to 60°C and -40°C to 85°C respectively.', 'full_product_description': 'The congaPA is a versatile PicoITX Single Board Computer designed for a wide range of applications. It is powered by Intel Atom x6000E Series, Intel Pentium, and Intel Celeron J/N Series processors, providing robust performance and energy efficiency. The board supports up to 16 GB of LPDDR4x memory and features integrated Intel UHD Graphics Gen 11. It offers extensive connectivity options including dual LAN ports, multiple USB ports, DisplayPort, eDP, LVDS, and audio connectors. The congaPA is designed to operate in both commercial and industrial environments, with temperature ranges from 0°C to 60°C for commercial use and -40°C to 85°C for industrial use. Additional features include onboard eMMC storage, support for various operating systems, and advanced power management capabilities.'}"
102110364,"{'name': 'Rock Pi S', 'manufacturer': 'Radxa', 'form_factor': '1.7 x 1.7 inches (43mm x 43mm)', 'processor': 'Rockchip RK3308 Quad Cortex-A35', 'core_count': '4', 'processor_tdp': 'Not available', 'memory': '256MB or 512MB DDR3', 'io': 'USB Type-A, USB Type-C OTG, 26-pin GPIO header, 26-pin voice/audio header, Ethernet, WiFi, Bluetooth', 'operating_system': 'Debian, Buildroot', 'environmentals': 'Not available', 'certifications': 'Not available', 'short_summary': 'The Rock Pi S is a small, high-performance single-board computer equipped with a Rockchip RK3308 processor, suitable for voice applications and IoT projects.', 'full_summary': 'The Rock Pi S is a compact single-board computer featuring a Rockchip RK3308 Quad Cortex-A35 processor, 256MB or 512MB DDR3 memory, and a variety of I/O interfaces including USB, Ethernet, WiFi, and Bluetooth. It supports Debian and Buildroot operating systems, making it ideal for voice applications and IoT projects.', 'full_product_description': 'The Rock Pi S is a mini computer designed by Radxa, featuring a Rockchip RK3308 Quad Cortex-A35 processor and 256MB or 512MB DDR3 memory. It includes a range of I/O interfaces such as USB Type-A, USB Type-C OTG, 26-pin GPIO header, 26-pin voice/audio header, Ethernet, WiFi, and Bluetooth. The board supports Debian and Buildroot operating systems and is suitable for voice applications and IoT projects. Its compact size of 1.7 x 1.7 inches makes it an attractive option for small projects. Additional features include a built-in VAD, external antenna connector, and optional PoE support with an additional HAT.'}"
