id,config,extracted_data,usage_data,raw_data_length
ESP8266-DEVKITC-02U-F,"{'max_missing_feature_attempts': 2, 'max_low_confidence_attempts': 2}","{'name': 'ESPWROOMD', 'manufacturer': 'ESPRESSIF', 'form_factor': 'Not Available', 'evaluation_or_commercialization': False, 'processor_architecture': 'TENSILICA L', 'processor_core_count': 'Not Available', 'processor_manufacturer': 'ESPRESSIF', 'processor_tdp': 'Not Available', 'memory': 'Not Available', 'onboard_storage': '4 MB SPI FLASH', 'input_voltage': '3.0V - 3.6V', 'io_count': 'Not Available', 'wireless': ['Wi-Fi 802.11 b/g/n'], 'operating_system_bsp': 'Not Available', 'operating_temperature_max': '85°C', 'operating_temperature_min': '-40°C', 'certifications': ['RoHS', 'REACH'], 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'ESPWROOMD is an optimized RF performance module with onboard antenna.', 'full_summary': 'ESPWROOMD is an ESPEX-based module developed by Espressif, optimized for RF performance with an onboard antenna.', 'full_product_description': 'The ESPWROOMD integrates the Tensilica L 32-bit RISC processor, achieving extra low power consumption and a maximum clock speed of 160 MHz. It includes 4 MB of SPI Flash and supports Wi-Fi 802.11 b/g/n protocols. The module operates within a voltage range of 3.0V to 3.6V and can withstand temperatures from -40°C to 85°C. It is certified for RoHS and REACH compliance.', 'target_applications': 'Not Available'}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 3.374253749847412}], 'search_missing_features': [{'input_tokens': 228, 'output_tokens': 0, 'time_taken': 64.2462420463562}, {'input_tokens': 228, 'output_tokens': 0, 'time_taken': 59.575029134750366}], 'generate_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 1.9073486328125e-06}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 1.1920928955078125e-06}], 'extract_features': [{'input_tokens': 3714, 'output_tokens': 749, 'time_taken': 13.663694143295288}]}",23137
SOM-6898C7Z2-U8A1E,"{'max_missing_feature_attempts': 2, 'max_low_confidence_attempts': 2}","{'name': 'COM Express Compact Module Type 6', 'manufacturer': 'Advantech', 'form_factor': 'COM Express Compact Module', 'evaluation_or_commercialization': False, 'processor_architecture': 'x86', 'processor_core_count': '2-4', 'processor_manufacturer': 'Intel', 'processor_tdp': '15W', 'memory': 'Dual Channel DDR4 SODIMM, up to 32GB', 'onboard_storage': 'Optional eMMC', 'input_voltage': '12V, 5VSB', 'io_count': ['4x USB 3.0', '8x USB 2.0', '4x SATA', '1x PCIe x16', '7x PCIe x1', '1x LPC', '1x SMBus', '1x I2C', '1x SPI', '8x GPIO'], 'wireless': 'Not Available', 'operating_system_bsp': ['Windows 10', 'Windows 7', 'Linux'], 'operating_temperature_max': '60°C', 'operating_temperature_min': '0°C', 'certifications': 'Not Available', 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'COM Express Compact Module with 6th Gen Intel Core/Celeron Processors, supporting dual channel DDR4 SODIMM up to 32GB, integrated graphics, and multiple I/O interfaces.', 'full_summary': 'The COM Express Compact Module Type 6 features 6th Gen Intel Core and Celeron processors, integrated PCH-LP, dual channel DDR4 SODIMM up to 32GB, Intel HD Graphics, and a variety of I/O interfaces including PCIe, USB, SATA, and more. It supports multiple display outputs and is suitable for a range of industrial applications.', 'full_product_description': 'The COM Express Compact Module Type 6 is designed with 6th Gen Intel Core and Celeron U-Series SoC processors, offering base frequencies up to 2.6GHz and turbo boost frequencies up to 3.4GHz. It includes integrated Intel HD Graphics with support for multiple display outputs such as HDMI, DisplayPort, and LVDS. The module supports dual channel DDR4 SODIMM memory up to 32GB, and offers extensive I/O options including PCIe, USB, SATA, and more. It is suitable for various industrial applications requiring robust performance and flexible connectivity.', 'target_applications': ['Industrial Automation', 'Medical Equipment', 'Digital Signage', 'Transportation', 'Gaming']}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 2.723457098007202}], 'search_missing_features': [{'input_tokens': 199, 'output_tokens': 0, 'time_taken': 57.03087091445923}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 90.83782911300659}], 'generate_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 9.5367431640625e-07}, {'input_tokens': 4602, 'output_tokens': 117, 'time_taken': 6.460474014282227}], 'extract_features': [{'input_tokens': 1674, 'output_tokens': 975, 'time_taken': 21.556818962097168}]}",3900
EmNANO-i2300-E3825,"{'max_missing_feature_attempts': 3, 'max_low_confidence_attempts': 3}","{'name': 'EMNANOIE', 'manufacturer': 'ARBOR TECHNOLOGY', 'form_factor': 'COM EXPRESS MINI', 'evaluation_or_commercialization': True, 'processor_architecture': 'X86', 'processor_core_count': '4', 'processor_manufacturer': 'INTEL', 'processor_tdp': 'Not Available', 'memory': '4GB DDR3L SDRAM', 'onboard_storage': '32GB eMMC', 'input_voltage': '5V/12V auto detect', 'io_count': ['4 x USB ports', '1 x USB port', '1 x Serial port', '2 x PCIe x1 Gen2 lanes', '1 x SPI', '1 x LPC', '2 x Serial ATA ports', '1 x Gigabit Ethernet'], 'wireless': 'Not Available', 'operating_system_bsp': 'Windows 10 64-bit, Linux: Ubuntu', 'operating_temperature_max': '85°C', 'operating_temperature_min': '-40°C', 'certifications': 'Not Available', 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'Intel Atom E series processor COM Express Mini Type CPU Module with soldered onboard Intel Atom E series SoC processor.', 'full_summary': 'The EMNANOIE is a COM Express Mini Type CPU Module featuring an Intel Atom E series processor, integrated Gigabit Ethernet, multiple USB ports, and support for dual independent displays. It is designed for evaluation purposes.', 'full_product_description': 'The EMNANOIE is a COM Express Mini Type CPU Module equipped with an Intel Atom E series processor. It includes soldered onboard 4GB DDR3L SDRAM, integrated Gigabit Ethernet, multiple USB ports, serial ports, PCIe lanes, SPI, LPC, and SATA interfaces. It supports dual independent displays and extended operating temperatures. The module is suitable for evaluation purposes and comes with various optional accessories like heat spreaders and carrier boards.', 'target_applications': 'Industrial, Military/Aerospace, Gaming, Medical, Transportation, IoT, General Computing embedded applications'}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 0.5503709316253662}], 'search_missing_features': [{'input_tokens': 337, 'output_tokens': 0, 'time_taken': 58.82139801979065}, {'input_tokens': 337, 'output_tokens': 0, 'time_taken': 35.672755002975464}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 20.044183015823364}], 'generate_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 1.9073486328125e-06}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 2.1457672119140625e-06}, {'input_tokens': 3865, 'output_tokens': 362, 'time_taken': 15.917303085327148}], 'extract_features': [{'input_tokens': 1133, 'output_tokens': 811, 'time_taken': 16.998030185699463}]}",2003
conga-B7XDslashP-D1508,"{'max_missing_feature_attempts': 3, 'max_low_confidence_attempts': 3}","{'name': 'CONGABXD', 'manufacturer': 'CONGATEC', 'form_factor': 'COM EXPRESS BASIC 125 X 95 MM', 'evaluation_or_commercialization': False, 'processor_architecture': 'X86', 'processor_core_count': 'UP TO 16 CORES', 'processor_manufacturer': 'INTEL', 'processor_tdp': 'UP TO 65W', 'memory': 'DUAL CHANNEL DDR4 2400 MT/S, UP TO 64GB', 'onboard_storage': 'eMMC up to 256 GByte TLC', 'input_voltage': '8.5 V – 20 V Wide Range, Single Supply Power', 'io_count': ['4x USB 3.0', '8x USB 2.0', '4x SATA III', '1x LPC', '1x SPI', '1x I2C', '2x UART', '1x SMBus', '2x GbE KR'], 'wireless': 'Not Available', 'operating_system_bsp': ['WINDOWS 10', 'WINDOWS SERVER 2016', 'WINDOWS SERVER 2019', 'RHEL', 'SUSE', 'FEDORA', 'UBUNTU', 'CENTOS', 'FREEBSD', 'VMWARE', 'HYPERV', 'XEN', 'ESXI'], 'operating_temperature_max': '85°C', 'operating_temperature_min': '-40°C', 'certifications': 'Not Available', 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'COM Express Type 7 module with Intel Xeon D processors, up to 16 cores, dual channel DDR4 memory, and extensive I/O interfaces.', 'full_summary': 'The conga-BXD is a COM Express Type 7 module featuring Intel Xeon D processors with up to 16 cores, dual channel DDR4 memory up to 64GB, and a variety of I/O interfaces including USB, SATA, PCIe, and Ethernet. It supports both commercial and industrial temperature ranges, making it suitable for a wide range of applications.', 'full_product_description': 'The conga-BXD COM Express Type 7 module is designed for high-performance computing applications. It features Intel Xeon D processors with up to 16 cores and a thermal design power (TDP) of up to 65W. The module supports dual channel DDR4 memory with speeds up to 2400 MT/s and capacities up to 64GB. It includes a variety of I/O interfaces such as USB 3.0, USB 2.0, SATA III, LPC, SPI, I2C, UART, SMBus, and dual GbE KR interfaces. The conga-BXD is available in both commercial and industrial temperature variants, making it suitable for use in harsh environments. It supports a wide range of operating systems including Windows, Linux, and various hypervisors.', 'target_applications': ['INDUSTRIAL AUTOMATION', 'NETWORKING', 'EDGE COMPUTING', 'DATA CENTERS', 'TELECOMMUNICATIONS']}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 3.7326579093933105}], 'search_missing_features': [{'input_tokens': 208, 'output_tokens': 0, 'time_taken': 29.582967042922974}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 38.512145042419434}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 15.10905122756958}], 'generate_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 1.9073486328125e-06}, {'input_tokens': 4913, 'output_tokens': 189, 'time_taken': 15.484725952148438}, {'input_tokens': 4902, 'output_tokens': 189, 'time_taken': 13.773690223693848}], 'extract_features': [{'input_tokens': 2695, 'output_tokens': 1055, 'time_taken': 23.563886165618896}]}",8169
NANO-ADL-P-i5C-R10,"{'max_missing_feature_attempts': 3, 'max_low_confidence_attempts': 3}","{'name': 'NANOADLP', 'manufacturer': 'IEI', 'form_factor': 'EPIC SBC', 'evaluation_or_commercialization': False, 'processor_architecture': 'x86', 'processor_core_count': 'Quad Core', 'processor_manufacturer': 'Intel', 'processor_tdp': '15W', 'memory': '8GB LPDDR4x 4266MHz', 'onboard_storage': '32 GB eMMC (optional)', 'input_voltage': '12V DC', 'io_count': ['4x USB 3.2 Gen 2', '2x USB 2.0', '2x HDMI', '2x DP', '2x SATA 6Gb/s', '2x RS-232', '2x RS-422/485', '1x PCIe x16', '1x PCIe x4', '1x M.2 A Key', '1x M.2 B Key'], 'wireless': 'WiFi, Bluetooth', 'operating_system_bsp': 'Not Available', 'operating_temperature_max': '60°C', 'operating_temperature_min': '-20°C', 'certifications': ['CE', 'FCC', 'RoHS'], 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'EPIC SBC with Intel Alder Lake-P, 8GB LPDDR4x, multiple I/O options, and quad display support.', 'full_summary': 'The NANOADLP is an EPIC SBC featuring Intel Alder Lake-P processors, 8GB LPDDR4x memory, and a variety of I/O interfaces including USB, HDMI, DP, and PCIe. It supports quad independent displays and is suitable for high-performance multitasking applications.', 'full_product_description': 'The NANOADLP EPIC SBC supports Intel Alder Lake-P processors, including Core i3 and Celeron variants. It comes with 8GB of LPDDR4x 4266MHz memory and offers extensive I/O options such as USB 3.2 Gen 2, USB 2.0, HDMI, DP, SATA, and PCIe slots. The board supports quad independent displays and is designed for high-performance multitasking. It operates within a temperature range of -20°C to 60°C and complies with CE, FCC, and RoHS certifications.', 'target_applications': ['Industrial Automation', 'Digital Signage', 'Medical Devices', 'IoT Gateways']}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 5.810065984725952}], 'search_missing_features': [{'input_tokens': 200, 'output_tokens': 0, 'time_taken': 49.069993019104004}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 45.80056405067444}, {'input_tokens': 146, 'output_tokens': 0, 'time_taken': 30.55579710006714}], 'generate_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 9.5367431640625e-07}, {'input_tokens': 4752, 'output_tokens': 183, 'time_taken': 6.163419246673584}, {'input_tokens': 4762, 'output_tokens': 183, 'time_taken': 14.25246000289917}], 'extract_features': [{'input_tokens': 1969, 'output_tokens': 944, 'time_taken': 21.47824215888977}]}",4364
81P-0001,"{'max_missing_feature_attempts': 3, 'max_low_confidence_attempts': 3}","{'name': 'CONTROL BOARD', 'manufacturer': 'GRAVES ELECTRONICS LLC', 'form_factor': 'PC/104', 'evaluation_or_commercialization': 'False', 'processor_architecture': 'Not Available', 'processor_core_count': 'Not Available', 'processor_manufacturer': 'MICROCHIP', 'processor_tdp': 'Not Available', 'memory': 'Not Available', 'onboard_storage': 'Not Available', 'input_voltage': '7-24V DC', 'io_count': '8 IO channels', 'wireless': 'Not Available', 'operating_system_bsp': 'Not Available', 'operating_temperature_max': 'Not Available', 'operating_temperature_min': 'Not Available', 'certifications': 'Not Available', 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'A versatile control board designed for industrial applications, featuring a Microchip PIC microcontroller and multiple IO channels.', 'full_summary': 'The control board is a unique platform bridging the gap between hobbyist maker boards and custom-designed circuit boards. It is built around a powerful Microchip PIC microcontroller and offers features expected from an industrial controller board, including RS232 and RS485 communication, eight IO lines, analog and digital inputs/outputs, and four dedicated MOSFET outputs.', 'full_product_description': 'The control board is built around the powerful PIC microcontroller from Microchip, offering a host of features expected from an industrial controller board. It includes standard RS232 and RS485 communication, eight IO lines that can be configured as analog or digital inputs/outputs, and four dedicated MOSFET outputs. The board also supports expansion modules via SPI and I2C buses, and comes with pluggable headers for easy field service. The board operates on an input voltage range of 7-24V DC and includes various protection features such as fuses and protection diodes.', 'target_applications': ['Industrial control', 'Automation', 'Custom embedded systems']}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 6.485659122467041}], 'search_missing_features': [{'input_tokens': 299, 'output_tokens': 0, 'time_taken': 18.845094919204712}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 28.219105005264282}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 5.951456069946289}], 'generate_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 1.9073486328125e-06}, {'input_tokens': 3744, 'output_tokens': 341, 'time_taken': 15.291228294372559}, {'input_tokens': 4223, 'output_tokens': 341, 'time_taken': 15.83182692527771}], 'extract_features': [{'input_tokens': 3977, 'output_tokens': 798, 'time_taken': 20.81461787223816}]}",16261
ESRP-CMS-U2271V2,"{'max_missing_feature_attempts': 3, 'max_low_confidence_attempts': 3}","{'name': 'ESRPCMSUV', 'manufacturer': 'ADVANTECH', 'form_factor': 'PocketSize', 'evaluation_or_commercialization': False, 'processor_architecture': 'x86', 'processor_core_count': 2, 'processor_manufacturer': 'INTEL', 'processor_tdp': '6W/12W/6W', 'memory': '4GB DDR3 1600MHz onboard', 'onboard_storage': 'Not Available', 'input_voltage': '12VDC', 'io_count': ['2x RJ45 LAN Ports', '2x USB 3.1 Gen 1', '1x HDMI'], 'wireless': 'Not Available', 'operating_system_bsp': 'ThinManager', 'operating_temperature_max': '60 °C', 'operating_temperature_min': '0 °C', 'certifications': ['CE', 'FCC', 'UL', 'CCC', 'BSMI', 'RoHS'], 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'Advantech ThinManager Ready PocketSize Edge IoT Thin Client with Intel Celeron N.', 'full_summary': 'Advantech ThinManager compatible industrial thin clients exclusively integrate ThinManager software for distributed applications. The thin clients display content delivered from a remote ThinManager server, with multiple thin clients set across a plant facility for various roles, maintained by the ThinManager server.', 'full_product_description': 'The ESRPCMSUV is a ThinManager Ready PocketSize Edge IoT Thin Client featuring an Intel Celeron N processor, dual-core at 2.4GHz, 4GB DDR3 1600MHz onboard memory, and Intel UHD Graphics. It includes 2x RJ45 LAN Ports, 2x USB 3.1 Gen 1, and 1x HDMI output. The system is fanless, cable-free, and supports various mounting options including stand, wall, VESA, and DIN rail. It is CE, FCC, UL, CCC, BSMI, and RoHS compliant.', 'target_applications': ['Industrial Automation', 'IoT Edge Computing', 'Remote Monitoring']}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 1.6089580059051514}], 'search_missing_features': [{'input_tokens': 229, 'output_tokens': 0, 'time_taken': 104.83404588699341}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 17.24722194671631}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 10.868054151535034}], 'generate_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 2.1457672119140625e-06}, {'input_tokens': 4668, 'output_tokens': 210, 'time_taken': 4.836124897003174}, {'input_tokens': 4668, 'output_tokens': 210, 'time_taken': 64.09299826622009}], 'extract_features': [{'input_tokens': 1082, 'output_tokens': 868, 'time_taken': 25.691848278045654}]}",2122
SCMD30XP2,"{'max_missing_feature_attempts': 3, 'max_low_confidence_attempts': 3}","{'name': 'STRATO PI CM DUO', 'manufacturer': 'SFERA LABS', 'form_factor': 'DIN RAIL CASE', 'evaluation_or_commercialization': False, 'processor_architecture': 'ARM', 'processor_core_count': 'Not Available', 'processor_manufacturer': 'BROADCOM', 'processor_tdp': 'Not Available', 'memory': 'Not Available', 'onboard_storage': '8GB, 16GB, 32GB EMMC', 'input_voltage': '9-28 VDC', 'io_count': 'RS232, ETHERNET, 2 USB TYPE-A, DUAL MICROSD', 'wireless': 'Not Available', 'operating_system_bsp': 'RASPBIAN', 'operating_temperature_max': '+60 °C', 'operating_temperature_min': '-20 °C', 'certifications': ['EN 55032', 'EN 55024', 'FCC PART 15', 'ICES-003', 'RCM'], 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'Compact industrial server based on Raspberry Pi Compute Module with multiple I/O interfaces and robust design.', 'full_summary': 'Strato Pi CM Duo is a powerful and compact industrial server designed for professional and industrial applications. It is based on the Raspberry Pi Compute Module and comes in several versions with different storage capacities. The device is housed in a DIN rail case and includes features such as dual microSD card architecture, RS232 interface, Ethernet port, and two USB Type-A ports.', 'full_product_description': 'Strato Pi CM Duo is an industrial server built around the Raspberry Pi Compute Module. It supports various versions of the Compute Module, including those with 8GB, 16GB, and 32GB eMMC storage. The device is housed in a DIN rail case and features a robust design with surge and reverse polarity protection. It includes a real-time clock with a replaceable lithium battery, dual microSD card slots for additional storage and redundancy, RS232 interface, Ethernet port, and two USB Type-A ports. The device is suitable for applications where reliability and service continuity are critical.', 'target_applications': ['INDUSTRIAL AUTOMATION', 'PROFESSIONAL APPLICATIONS', 'RELIABILITY-CRITICAL SYSTEMS']}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 11.03806185722351}], 'search_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 63.65447282791138}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 5.824634790420532}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 6.277975082397461}], 'generate_missing_features': [{'input_tokens': 4110, 'output_tokens': 220, 'time_taken': 15.74680495262146}, {'input_tokens': 4128, 'output_tokens': 220, 'time_taken': 9.931910991668701}, {'input_tokens': 4128, 'output_tokens': 216, 'time_taken': 20.88735795021057}], 'extract_features': [{'input_tokens': 3798, 'output_tokens': 853, 'time_taken': 22.05187678337097}]}",32061
LEC-iMX8MP-Q-N-2G-32G-BW-CT,"{'max_missing_feature_attempts': 3, 'max_low_confidence_attempts': 3}","{'name': 'LECIMXMP SMARC SHORT SIZE MODULE', 'manufacturer': 'ADLINK TECHNOLOGY', 'form_factor': 'SMARC SHORT SIZE MODULE 82MM X 50MM', 'evaluation_or_commercialization': False, 'processor_architecture': 'ARM', 'processor_core_count': '4', 'processor_manufacturer': 'NXP', 'processor_tdp': 'Not Available', 'memory': '4GB LPDDR4', 'onboard_storage': '64GB EMMC', 'input_voltage': '5V DC', 'io_count': ['USB 2.0', 'USB 3.0', 'Dual GbE', 'CAN', 'PCIe', 'UART', 'SPI', 'I2C', 'GPIO'], 'wireless': ['Wi-Fi 802.11ac', 'Bluetooth 5.0'], 'operating_system_bsp': ['Yocto Linux BSP', 'Android', 'VxWorks'], 'operating_temperature_max': '85°C', 'operating_temperature_min': '-40°C', 'certifications': ['IEC 60068-2-27', 'IEC 60068-2-64', 'MIL-STD-810F'], 'price': 'Price on request', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'LECIMXMP SMARC Short Size Module featuring NXP i.MX 8M Plus Quad-core ARM Cortex-A53, 4GB LPDDR4, 64GB eMMC, and rugged operating temperature range.', 'full_summary': 'The LECIMXMP SMARC Short Size Module is designed for industrial applications, featuring the NXP i.MX 8M Plus Quad-core ARM Cortex-A53 processor, 4GB LPDDR4 memory, 64GB eMMC storage, and a wide range of I/O interfaces including USB, Dual GbE, CAN, PCIe, UART, SPI, I2C, and GPIO. It supports wireless communication with Wi-Fi 802.11ac and Bluetooth 5.0, and operates in a rugged temperature range from -40°C to 85°C.', 'full_product_description': 'The LECIMXMP SMARC Short Size Module by ADLINK Technology is a robust embedded solution featuring the NXP i.MX 8M Plus Quad-core ARM Cortex-A53 processor with an optional Neural Processing Unit (NPU) for AI applications. It includes 4GB of LPDDR4 memory and 64GB of eMMC storage. The module supports a variety of interfaces such as USB 2.0, USB 3.0, Dual GbE, CAN, PCIe, UART, SPI, I2C, and GPIO, making it suitable for diverse industrial applications. It also offers wireless connectivity with Wi-Fi 802.11ac and Bluetooth 5.0. The module is compliant with SMARC 2.1 specifications and operates in a temperature range from -40°C to 85°C, ensuring reliability in harsh environments. Supported operating systems include Yocto Linux BSP, Android, and VxWorks.', 'target_applications': ['Industrial Automation', 'AI and Machine Learning', 'IoT Gateways', 'Multimedia Applications', 'Smart Home Devices']}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 1.7108538150787354}], 'search_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 73.67418622970581}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 12.176698684692383}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 6.607740879058838}], 'generate_missing_features': [{'input_tokens': 4567, 'output_tokens': 98, 'time_taken': 3.497560977935791}, {'input_tokens': 4569, 'output_tokens': 102, 'time_taken': 28.33797788619995}, {'input_tokens': 4569, 'output_tokens': 98, 'time_taken': 34.31553292274475}], 'extract_features': [{'input_tokens': 2213, 'output_tokens': 1118, 'time_taken': 17.57260298728943}]}",5653
uLCD-220RD-Pi,"{'max_missing_feature_attempts': 3, 'max_low_confidence_attempts': 3}","{'name': 'ULCDRD', 'manufacturer': 'D SYSTEMS', 'form_factor': 'Round LCD', 'evaluation_or_commercialization': 'False', 'processor_architecture': 'Not Available', 'processor_core_count': 'Not Available', 'processor_manufacturer': 'D SYSTEMS', 'processor_tdp': 'Not Available', 'memory': 'Not Available', 'onboard_storage': 'microSD memory cards', 'input_voltage': 'Not Available', 'io_count': 'Multiple TTL Serial, I2C, SPI channels, multiple millisecond resolution timers, PWM, Pulse Out, Quadrature Input, various GPIO, Analog Input channels', 'wireless': 'Not Available', 'operating_system_bsp': 'Not Available', 'operating_temperature_max': 'Not Available', 'operating_temperature_min': 'Not Available', 'certifications': 'ISO 9001:2015, ISO 14001:2015', 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': ""The uLCDRD is a unique Round LCD Intelligent Display Module powered by D Systems' DIABLO Graphics Processor."", 'full_summary': ""The uLCDRD is a unique Round LCD Intelligent Display Module powered by D Systems' DIABLO Graphics Processor. It is designed for applications such as gauges, instruments, and robotics. The round LCD has a diameter of 240 pixels and features a DIABLO processor capable of standalone functionality."", 'full_product_description': ""The uLCDRD is a unique Round LCD Intelligent Display Module powered by D Systems' DIABLO Graphics Processor. Designed for applications such as gauges, instruments, and robotics, the round LCD has a diameter of 240 pixels. The DIABLO processor is a powerful chip that enables standalone functionality and can be programmed using D Systems' Workshop IDE Software. The module includes features such as PWM Sound, microSD memory storage, general-purpose IO including Analog Inputs, multiple TTL Serial, I2C, SPI channels, and multiple millisecond resolution timers."", 'target_applications': ['Gauges', 'Instruments', 'Robotics']}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 1.240272045135498}], 'search_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 91.60771012306213}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 10.333088874816895}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 6.684090852737427}], 'generate_missing_features': [{'input_tokens': 3894, 'output_tokens': 327, 'time_taken': 16.04244613647461}, {'input_tokens': 3907, 'output_tokens': 291, 'time_taken': 9.931794166564941}, {'input_tokens': 3907, 'output_tokens': 291, 'time_taken': 22.13589882850647}], 'extract_features': [{'input_tokens': 1090, 'output_tokens': 800, 'time_taken': 17.529391050338745}]}",2453
ASMB-975-00A1,"{'max_missing_feature_attempts': 3, 'max_low_confidence_attempts': 3}","{'name': 'ASMB', 'manufacturer': 'ADVANTECH', 'form_factor': 'Proprietary 305 x 330 mm', 'evaluation_or_commercialization': False, 'processor_architecture': 'x86', 'processor_core_count': 'Not Available', 'processor_manufacturer': 'INTEL', 'processor_tdp': '205W', 'memory': 'DDR4 ECC REG 2666 MHz, up to 768GB', 'onboard_storage': 'Not Available', 'input_voltage': 'Not Available', 'io_count': ['4 PCIe x16 slots', '2 USB 3.0 ports', '2 USB 2.0 ports', '1 VGA port', '2 RJ45 LAN ports'], 'wireless': 'Not Available', 'operating_system_bsp': 'Not Available', 'operating_temperature_max': '40°C', 'operating_temperature_min': '0°C', 'certifications': 'Not Available', 'price': 'Not Available', 'stock_availability': 'Not Available', 'lead_time': 'Not Available', 'short_summary': 'Proprietary server board with dual Intel Xeon Scalable processors, DDR4 ECC REG memory, and multiple PCIe slots.', 'full_summary': 'The ASMB is a proprietary server board designed by Advantech, featuring dual Intel Xeon Scalable processors, support for up to 768GB of DDR4 ECC REG memory, and multiple PCIe slots for expansion. It includes dual GbE LAN ports and various I/O connectors.', 'full_product_description': 'The ASMB server board by Advantech is built for high-performance computing with dual Intel Xeon Scalable processors and up to 768GB of DDR4 ECC REG memory. It offers extensive expansion capabilities with four PCIe x16 slots and includes dual GbE LAN ports, multiple USB ports, and a VGA port. The board supports various storage options and is designed for reliable operation in a range of environments.', 'target_applications': ['Data Centers', 'Enterprise Servers', 'High-Performance Computing']}","{'store_and_chunk_data': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 0.7360761165618896}], 'search_missing_features': [{'input_tokens': 244, 'output_tokens': 0, 'time_taken': 28.39631700515747}, {'input_tokens': 244, 'output_tokens': 0, 'time_taken': 118.16558718681335}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 13.378606081008911}], 'generate_missing_features': [{'input_tokens': 0, 'output_tokens': 0, 'time_taken': 3.0994415283203125e-06}, {'input_tokens': 0, 'output_tokens': 0, 'time_taken': 0.0}, {'input_tokens': 3986, 'output_tokens': 218, 'time_taken': 10.747004985809326}], 'extract_features': [{'input_tokens': 1902, 'output_tokens': 828, 'time_taken': 16.48690104484558}]}",4503
